link,data
https://thehackernews.com/2024/08/researchers-uncover-vulnerabilities-in_0471960302.html,"""An authenticated attacker can exploit a Server-Side Request Forgery (SSRF) vulnerability in Microsoft Azure Health Bot to elevate privileges over a network,"" the company said in an advisory released on August 13, 2024."
https://thehackernews.com/2024/08/researchers-uncover-vulnerabilities-in.html,Cybersecurity researchers have identified a number of security shortcomings in photovoltaic system management platforms operated by Chinese companies Solarman and Deye that could enable malicious actors to cause disruption and power blackouts.
https://thehackernews.com/2024/08/researchers-uncover-vulnerabilities-in.html,"""If exploited, these vulnerabilities could allow an attacker to control inverter settings that could take parts of the grid down, potentially causing blackouts,"" Bitdefender researchers said in an analysis published last week."
https://thehackernews.com/2024/08/researchers-uncover-vulnerabilities-in.html,"The vulnerabilities have been addressed by Solarman and Deye as of July 2024, following responsible disclosure on May 22, 2024."
https://thehackernews.com/2024/08/researchers-uncover-vulnerabilities-in.html,"The Romanian cybersecurity vendor, which analyzed the two PV monitoring and management platforms, said they suffer from a number of issues that, among others, could result in account takeover and information disclosure."
https://thehackernews.com/2024/08/researchers-uncover-vulnerabilities-in.html,A brief description of the issues is listed below -
https://thehackernews.com/2024/08/researchers-uncover-vulnerabilities-in.html,"Successful exploitation of the aforementioned vulnerabilities could allow attackers to gain control over any Solarman account, reuse JSON Web Tokens (JWTs) from Deye Cloud to gain unauthorized access to Solarman accounts, and gather private information about all registered organizations."
https://thehackernews.com/2024/08/researchers-uncover-vulnerabilities-in.html,"They could also obtain information about any Deye device, access confidential registered user data, and even generate authentication tokens for any user on the platform, severely compromising on its confidentiality and integrity."
https://thehackernews.com/2024/08/researchers-uncover-vulnerabilities-in.html,"""Attackers can take over accounts and control solar inverters, disrupting power generation and potentially causing voltage fluctuations,"" the researchers said."
https://thehackernews.com/2024/08/researchers-uncover-vulnerabilities-in.html,"""Sensitive information about users and organizations can be leaked, leading to privacy violations, information harvesting, targeted phishing attacks or other malicious activities."
https://thehackernews.com/2024/08/researchers-uncover-vulnerabilities-in.html,"By accessing and modifying settings on solar inverters, attackers can cause widespread disruptions in power distribution, impacting grid stability and potentially leading to blackouts."""
https://thehackernews.com/2024/08/researchers-uncover-10-flaws-in-googles.html,As many as 10 security flaws have been uncovered in Google's Quick Share data transfer utility for Android and Windows that could be assembled to trigger remote code execution (RCE) chain on systems that have the software installed.
https://thehackernews.com/2024/08/researchers-uncover-10-flaws-in-googles.html,"""The Quick Share application implements its own specific application-layer communication protocol to support file transfers between nearby, compatible devices,"" SafeBreach Labs researchers Or Yair and Shmuel Cohen said in a technical report shared with The Hacker News."
https://thehackernews.com/2024/08/researchers-uncover-10-flaws-in-googles.html,"""By investigating how the protocol works, we were able to fuzz and identify logic within the Quick Share application for Windows that we could manipulate or bypass."""
https://thehackernews.com/2024/08/researchers-uncover-10-flaws-in-googles.html,"The result is the discovery of 10 vulnerabilities – nine affecting Quick Share for Windows and one impacting Android – that could be fashioned into an ""innovative and unconventional"" RCE attack chain to run arbitrary code on Windows hosts."
https://thehackernews.com/2024/08/researchers-uncover-10-flaws-in-googles.html,The RCE attack chain has been codenamed QuickShell.
https://thehackernews.com/2024/08/researchers-uncover-10-flaws-in-googles.html,"The shortcomings span six remote denial-of-service (DoS) flaws, two unauthorized files write bugs each identified in Android and Windows versions of the software, one directory traversal, and one case of forced Wi-Fi connection."
https://thehackernews.com/2024/08/researchers-uncover-10-flaws-in-googles.html,The issues have been addressed in Quick Share version 1.0.1724.0 and later.
https://thehackernews.com/2024/08/researchers-uncover-10-flaws-in-googles.html,Google is collectively tracking the flaws under the below two CVE identifiers -
https://thehackernews.com/2024/08/researchers-uncover-10-flaws-in-googles.html,"Quick Share, formerly Nearby Share, is a peer-to-peer file-sharing utility that allows users to transfer photos, videos, documents, audio files or entire folders between Android devices, Chromebooks, and Windows desktops and laptops in close proximity."
https://thehackernews.com/2024/08/researchers-uncover-10-flaws-in-googles.html,Both devices must be within 5 m (16 feet) of each other with Bluetooth and Wi-Fi enabled.
https://thehackernews.com/2024/08/researchers-uncover-10-flaws-in-googles.html,"In a nutshell, the identified shortcomings could be used to remotely write files into devices without approval, force the Windows app to crash, redirect its traffic to a Wi-Fi access point under an attacker's control, and traverse paths to the user's folder."
https://thehackernews.com/2024/08/researchers-uncover-10-flaws-in-googles.html,"But more importantly, the researchers found that the ability to force the target device into connecting to a different Wi-Fi network and create files in the Downloads folder could be combined to initiate a chain of steps that ultimately lead to remote code execution."
https://thehackernews.com/2024/08/researchers-uncover-10-flaws-in-googles.html,"The findings, first presented at DEF CON 32 today, are a culmination of a deeper analysis of the Protobuf-based proprietary protocol and the logic that undergirds the system."
https://thehackernews.com/2024/08/researchers-uncover-10-flaws-in-googles.html,They are significant not least because they highlight how seemingly harmless known issues could open the door to a successful compromise and could pose serious risks when combined with other flaws.
https://thehackernews.com/2024/08/researchers-uncover-10-flaws-in-googles.html,"""This research reveals the security challenges introduced by the complexity of a data-transfer utility attempting to support so many communication protocols and devices,"" SafeBreach Labs said in a statement. ""It also underscores the critical security risks that can be created by chaining seemingly low-risk, known, or unfixed vulnerabilities together."""
https://thehackernews.com/2024/08/microsoft-warns-of-unpatched-office.html,"Microsoft has disclosed an unpatched zero-day in Office that, if successfully exploited, could result in unauthorized disclosure of sensitive information to malicious actors."
https://thehackernews.com/2024/08/microsoft-warns-of-unpatched-office.html,"The vulnerability, tracked as CVE-2024-38200 (CVSS score: 7.5), has been described as a spoofing flaw that affects the following versions of Office -"
https://thehackernews.com/2024/08/microsoft-warns-of-unpatched-office.html,Credited with discovering and reporting the vulnerability are researchers Jim Rush and Metin Yunus Kandemir.
https://thehackernews.com/2024/08/microsoft-warns-of-unpatched-office.html,"""In a web-based attack scenario, an attacker could host a website (or leverage a compromised website that accepts or hosts user-provided content) that contains a specially crafted file that is designed to exploit the vulnerability,"" Microsoft said in an advisory."
https://thehackernews.com/2024/08/microsoft-warns-of-unpatched-office.html,"""However, an attacker would have no way to force the user to visit the website."
https://thehackernews.com/2024/08/microsoft-warns-of-unpatched-office.html,"Instead, an attacker would have to convince the user to click a link, typically by way of an enticement in an email or Instant Messenger message, and then convince the user to open the specially crafted file."""
https://thehackernews.com/2024/08/microsoft-warns-of-unpatched-office.html,"A formal patch for CVE-2024-38200 is expected to be shipped on August 13 as part of its monthly Patch Tuesday updates, but the tech giant said it identified an alternative fix that it has enabled via Feature Flighting as of July 30, 2024."
https://thehackernews.com/2024/08/microsoft-warns-of-unpatched-office.html,"It also noted that while customers are already protected on all in-support versions of Microsoft Office and Microsoft 365, it's essential to update to the final version of the patch when it becomes available in a couple of days for optimal protection."
https://thehackernews.com/2024/08/microsoft-warns-of-unpatched-office.html,"Microsoft, which has tagged the flaw with an ""Exploitation Less Likely"" assessment, has further outlined three mitigation strategies -"
https://thehackernews.com/2024/08/microsoft-warns-of-unpatched-office.html,"The disclosure comes as Microsoft said it's working on addressing two zero-day flaws (CVE-2024-38202 and CVE-2024-21302) that could be exploited to ""unpatch"" up-to-date Windows systems and reintroduce old vulnerabilities."
https://thehackernews.com/2024/08/microsoft-warns-of-unpatched-office.html,"Earlier this week, Elastic Security Labs lifted the lid on a variety of methods that attackers can avail in order to run malicious apps without triggering Windows Smart App Control and SmartScreen warnings, including a technique called LNK stomping that's been exploited in the wild for over six years."
https://thehackernews.com/2024/08/microsoft-reveals-four-openvpn-flaws.html,Microsoft on Thursday disclosed four medium-severity security flaws in the open-source OpenVPN software that could be chained to achieve remote code execution (RCE) and local privilege escalation (LPE).
https://thehackernews.com/2024/08/microsoft-reveals-four-openvpn-flaws.html,"""This attack chain could enable attackers to gain full control over targeted endpoints, potentially resulting in data breaches, system compromise, and unauthorized access to sensitive information,"" Vladimir Tokarev of the Microsoft Threat Intelligence Community said."
https://thehackernews.com/2024/08/microsoft-reveals-four-openvpn-flaws.html,"That said, the exploit, presented by Black Hat USA 2024, requires user authentication and an advanced understanding of OpenVPN's inner workings."
https://thehackernews.com/2024/08/microsoft-reveals-four-openvpn-flaws.html,The flaws affect all versions of OpenVPN prior to version 2.6.10 and 2.5.10.
https://thehackernews.com/2024/08/microsoft-reveals-four-openvpn-flaws.html,The list of vulnerabilities is as follows -
https://thehackernews.com/2024/08/microsoft-reveals-four-openvpn-flaws.html,"The first three of the four flaws are rooted in a component named openvpnserv, while the last one resides in the Windows Terminal Access Point (TAP) driver."
https://thehackernews.com/2024/08/microsoft-reveals-four-openvpn-flaws.html,"All the vulnerabilities can be exploited once an attacker gains access to a user's OpenVPN credentials, which, in turn, could be obtained through various methods, including purchasing stolen credentials on the dark web, using stealer malware, or sniffing network traffic to capture NTLMv2 hashes and then using cracking tools like HashCat or John the Ripper to decode them."
https://thehackernews.com/2024/08/microsoft-reveals-four-openvpn-flaws.html,"An attacker could then chain these flaws in different combinations -- CVE-2024-24974 and CVE-2024-27903 or CVE-2024-27459 and CVE-2024-27903 -- to achieve RCE and LPE, respectively."
https://thehackernews.com/2024/08/microsoft-reveals-four-openvpn-flaws.html,"""An attacker could leverage at least three of the four discovered vulnerabilities to create exploits to facilitate RCE and LPE, which could then be chained together to create a powerful attack chain,"" Tokarev said, adding they could employ methods like Bring Your Own Vulnerable Driver (BYOVD) after achieving LPE."
https://thehackernews.com/2024/08/microsoft-reveals-four-openvpn-flaws.html,"""Through these techniques, the attacker can, for instance, disable Protect Process Light (PPL) for a critical process such as Microsoft Defender or bypass and meddle with other critical processes in the system."
https://thehackernews.com/2024/08/microsoft-reveals-four-openvpn-flaws.html,"These actions enable attackers to bypass security products and manipulate the system's core functions, further entrenching their control and avoiding detection."""
https://thehackernews.com/2024/08/new-flaws-in-sonos-smart-speakers-allow.html,Cybersecurity researchers have uncovered weaknesses in Sonos smart speakers that could be exploited by malicious actors to clandestinely eavesdrop on users.
https://thehackernews.com/2024/08/new-flaws-in-sonos-smart-speakers-allow.html,"The vulnerabilities ""led to an entire break in the security of Sonos's secure boot process across a wide range of devices and remotely being able to compromise several devices over the air,"" NCC Group security researchers Alex Plaskett and Robert Herrera said."
https://thehackernews.com/2024/08/new-flaws-in-sonos-smart-speakers-allow.html,Successful exploitation of one of these flaws could allow a remote attacker to obtain covert audio capture from Sonos devices by means of an over-the-air attack.
https://thehackernews.com/2024/08/new-flaws-in-sonos-smart-speakers-allow.html,"They impact all versions prior to Sonos S2 release 15.9 and Sonos S1 release 11.12, which were shipped in October and November 2023."
https://thehackernews.com/2024/08/new-flaws-in-sonos-smart-speakers-allow.html,The findings were presented at Black Hat USA 2024. A description of the two security defects is as follows -
https://thehackernews.com/2024/08/new-flaws-in-sonos-smart-speakers-allow.html,"NCC Group, which reverse-engineered the boot process to achieve remote code execution on Sonos Era-100 and the Sonos One devices, said CVE-2023-50809 is the result of a memory corruption vulnerability in the Sonos One's wireless driver, which is a third-party chipset manufactured by MediaTek."
https://thehackernews.com/2024/08/new-flaws-in-sonos-smart-speakers-allow.html,"""In wlan driver, there is a possible out of bounds write due to improper input validation,"" MediaTek said in an advisory for CVE-2024-20018. ""This could lead to local escalation of privilege with no additional execution privileges needed."
https://thehackernews.com/2024/08/new-flaws-in-sonos-smart-speakers-allow.html,"User interaction is not needed for exploitation."""
https://thehackernews.com/2024/08/new-flaws-in-sonos-smart-speakers-allow.html,The initial access obtained in this manner paves the way for a series of post-exploitation steps that include obtaining a full shell on the device to gain complete control in the context of root followed by deploying a novel Rust implant capable of capturing audio from the microphone within close physical proximity to the speaker.
https://thehackernews.com/2024/08/new-flaws-in-sonos-smart-speakers-allow.html,"The other flaw, CVE-2023-50810, relates to a chain of vulnerabilities identified in the secure boot process to breach Era-100 devices, effectively making it possible to circumvent security controls to allow for unsigned code execution in the context of the kernel."
https://thehackernews.com/2024/08/new-flaws-in-sonos-smart-speakers-allow.html,This could then be combined with an N-day privilege escalation flaw to facilitate ARM EL3 level code execution and extract hardware-backed cryptographic secrets.
https://thehackernews.com/2024/08/new-flaws-in-sonos-smart-speakers-allow.html,"""Overall, there are two important conclusions to draw from this research,"" the researchers said. ""The first is that OEM components need to be of the same security standard as in-house components."
https://thehackernews.com/2024/08/new-flaws-in-sonos-smart-speakers-allow.html,"Vendors should also perform threat modeling of all the external attack surfaces of their products and ensure that all remote vectors have been subject to sufficient validation."""
https://thehackernews.com/2024/08/new-flaws-in-sonos-smart-speakers-allow.html,"""In the case of the secure boot weaknesses, then it is important to validate and perform testing of the boot chain to ensure that these weaknesses are not introduced."
https://thehackernews.com/2024/08/new-flaws-in-sonos-smart-speakers-allow.html,"Both hardware and software-based attack vectors should be considered."""
https://thehackernews.com/2024/08/new-flaws-in-sonos-smart-speakers-allow.html,"The disclosure comes as firmware security company Binarly revealed that hundreds of UEFI products from nearly a dozen vendors are susceptible to a critical firmware supply chain issue known as PKfail, which allows attackers to bypass Secure Boot and install malware."
https://thehackernews.com/2024/08/new-flaws-in-sonos-smart-speakers-allow.html,"Specifically, it found that hundreds of products use a test Platform Key generated by American Megatrends International (AMI), which was likely included in their reference implementation in hopes that it would be replaced with another safely-generated key by downstream entities in the supply chain."
https://thehackernews.com/2024/08/new-flaws-in-sonos-smart-speakers-allow.html,"""The problem arises from the Secure Boot 'master key,' known as the Platform Key (PK) in UEFI terminology, which is untrusted because it is generated by Independent BIOS Vendors (IBVs) and shared among different vendors,"" it said, describing it as a cross-silicon issue affecting both x86 and ARM architectures."
https://thehackernews.com/2024/08/new-flaws-in-sonos-smart-speakers-allow.html,"""This Platform Key [...] is often not replaced by OEMs or device vendors, resulting in devices shipping with untrusted keys."
https://thehackernews.com/2024/08/new-flaws-in-sonos-smart-speakers-allow.html,"An attacker with access to the private part of the PK can easily bypass Secure Boot by manipulating the Key Exchange Key (KEK) database, the Signature Database (db), and the Forbidden Signature Database (dbx)."""
https://thehackernews.com/2024/08/new-flaws-in-sonos-smart-speakers-allow.html,"As a result, PKfail permits bad actors to run arbitrary code during the boot process, even with Secure Boot enabled, allowing them to sign malicious code and deliver a UEFI bootkit, such as BlackLotus."
https://thehackernews.com/2024/08/new-flaws-in-sonos-smart-speakers-allow.html,"""The first firmware vulnerable to PKfail was released back in May 2012, while the latest was released in June 2024,"" Binarly said. ""Overall, this makes this supply-chain issue one of the longest-lasting of its kind, spanning over 12 years."""
https://thehackernews.com/2024/08/cisa-warns-of-hackers-exploiting-legacy.html,The U.S. Cybersecurity and Infrastructure Security Agency (CISA) has disclosed that threat actors are abusing the legacy Cisco Smart Install (SMI) feature with the aim of accessing sensitive data.
https://thehackernews.com/2024/08/cisa-warns-of-hackers-exploiting-legacy.html,"The agency said it has seen adversaries ""acquire system configuration files by leveraging available protocols or software on devices, such as abusing the legacy Cisco Smart Install feature."""
https://thehackernews.com/2024/08/cisa-warns-of-hackers-exploiting-legacy.html,"It also said it continues to observe weak password types used on Cisco network devices, thereby exposing them to password-cracking attacks."
https://thehackernews.com/2024/08/cisa-warns-of-hackers-exploiting-legacy.html,Password types refer to algorithms that are used to secure a Cisco device's password within a system configuration file.
https://thehackernews.com/2024/08/cisa-warns-of-hackers-exploiting-legacy.html,"Threat actors who are able to gain access to the device in this manner would be able to easily access system configuration files, facilitating a deeper compromise of the victim networks."
https://thehackernews.com/2024/08/cisa-warns-of-hackers-exploiting-legacy.html,"""Organizations must ensure all passwords on network devices are stored using a sufficient level of protection,"" CISA said, adding it recommends ""type 8 password protection for all Cisco devices to protect passwords within configuration files."""
https://thehackernews.com/2024/08/cisa-warns-of-hackers-exploiting-legacy.html,It is also urging enterprises to review the National Security Agency's (NSA) Smart Install Protocol Misuse advisory and Network Infrastructure Security Guide for configuration guidance.
https://thehackernews.com/2024/08/cisa-warns-of-hackers-exploiting-legacy.html,"Additional best practices include the use of a strong hashing algorithm to store passwords, avoiding password reuse, assigning strong and complex passwords, and refraining from using group accounts that do not provide accountability."
https://thehackernews.com/2024/08/cisa-warns-of-hackers-exploiting-legacy.html,"The development comes as Cisco warned of the public availability of a proof-of-concept (PoC) code for CVE-2024-20419 (CVSS score: 10.0), a critical flaw impacting Smart Software Manager On-Prem (Cisco SSM On-Prem) that could enable a remote, unauthenticated attacker to change the password of any users."
https://thehackernews.com/2024/08/cisa-warns-of-hackers-exploiting-legacy.html,"The networking equipment major has also alerted of multiple critical shortcomings (CVE-2024-20450, CVE-2024-20452, and CVE-2024-20454, CVSS scores: 9.8) in Small Business SPA300 Series and SPA500 Series IP Phones that could permit an attacker to execute arbitrary commands on the underlying operating system or cause a denial-of-service (DoS) condition."
https://thehackernews.com/2024/08/cisa-warns-of-hackers-exploiting-legacy.html,"""These vulnerabilities exist because incoming HTTP packets are not properly checked for errors, which could result in a buffer overflow,"" Cisco said in a bulletin published on August 7, 2024."
https://thehackernews.com/2024/08/cisa-warns-of-hackers-exploiting-legacy.html,"""An attacker could exploit this vulnerability by sending a crafted HTTP request to an affected device."
https://thehackernews.com/2024/08/cisa-warns-of-hackers-exploiting-legacy.html,"A successful exploit could allow the attacker to overflow an internal buffer and execute arbitrary commands at the root privilege level."""
https://thehackernews.com/2024/08/cisa-warns-of-hackers-exploiting-legacy.html,"The company said it does not intend to release software updates to address the flaws, as the appliances have reached end-of-life (EoL) status, necessitating that users transition to newer models."
https://thehackernews.com/2024/08/windows-downgrade-attack-risks-exposing.html,Microsoft said it is developing security updates to address two loopholes that it said could be abused to stage downgrade attacks against the Windows update architecture and replace current versions of the operating system files with older versions.
https://thehackernews.com/2024/08/windows-downgrade-attack-risks-exposing.html,The vulnerabilities are listed below -
https://thehackernews.com/2024/08/windows-downgrade-attack-risks-exposing.html,"Credited with discovering and reporting the flaws is SafeBreach Labs researcher Alon Leviev, who presented the findings at Black Hat USA 2024 and DEF CON 32."
https://thehackernews.com/2024/08/windows-downgrade-attack-risks-exposing.html,"CVE-2024-38202, which is rooted in the Windows Backup component, allows an ""attacker with basic user privileges to reintroduce previously mitigated vulnerabilities or circumvent some features of Virtualization Based Security (VBS),"" the tech giant said."
https://thehackernews.com/2024/08/windows-downgrade-attack-risks-exposing.html,"It, however, noted that an attacker attempting to leverage the flaw would have to convince an Administrator or a user with delegated permissions to perform a system restore which inadvertently triggers the vulnerability."
https://thehackernews.com/2024/08/windows-downgrade-attack-risks-exposing.html,"The second vulnerability also concerns a case of privilege escalation in Windows systems that support VBS, effectively allowing an adversary to replace current versions of Windows system files with outdated versions."
https://thehackernews.com/2024/08/windows-downgrade-attack-risks-exposing.html,"The consequences of CVE-2024-21302 are that it could be weaponized to reintroduce previously addressed security flaws, bypass some features of VBS, and exfiltrate data protected by VBS."
https://thehackernews.com/2024/08/windows-downgrade-attack-risks-exposing.html,"Leviev, who detailed a tool dubbed Windows Downdate, said it could be used to turn a ""fully patched Windows machine susceptible to thousands of past vulnerabilities, turning fixed vulnerabilities into zero-days and making the term 'fully patched' meaningless on any Windows machine in the world."""
https://thehackernews.com/2024/08/windows-downgrade-attack-risks-exposing.html,"The tool, Leviev added, could ""take over the Windows Update process to craft fully undetectable, invisible, persistent, and irreversible downgrades on critical OS components—that allowed me to elevate privileges and bypass security features."""
https://thehackernews.com/2024/08/windows-downgrade-attack-risks-exposing.html,"Furthermore, Windows Downdate is capable of bypassing verification steps, such as integrity verification and Trusted Installer enforcement, effectively making it possible to downgrade critical operating system components, including dynamic link libraries (DLLs), drivers, and NT kernel."
https://thehackernews.com/2024/08/windows-downgrade-attack-risks-exposing.html,"The issues, on top of that, could be exploited to downgrade Credential Guard's Isolated User Mode Process, Secure Kernel, and Hyper-V's hypervisor to expose past privilege escalation vulnerabilities, as well as disable VBS, alongside features like Hypervisor-Protected Code integrity (HVCI)."
https://thehackernews.com/2024/08/windows-downgrade-attack-risks-exposing.html,The net result is that a completely patched Windows system could be rendered susceptible to thousands of past vulnerabilities and turn fixed shortcomings into zero-days.
https://thehackernews.com/2024/08/windows-downgrade-attack-risks-exposing.html,"These downgrades have an added impact in that the operating system reports that the system is fully updated, while simultaneously preventing the installation of future updates and inhibiting detection by recovery and scanning tools."
https://thehackernews.com/2024/08/windows-downgrade-attack-risks-exposing.html,"""The downgrade attack I was able to achieve on the virtualization stack within Windows was possible due to a design flaw that permitted less privileged virtual trust levels/rings to update components residing in more privileged virtual trust levels/rings,"" Leviev said."
https://thehackernews.com/2024/08/windows-downgrade-attack-risks-exposing.html,"""This was very surprising, given Microsoft's VBS features were announced in 2015, meaning the downgrade attack surface I discovered has existed for almost a decade."""
https://thehackernews.com/2024/08/critical-security-flaw-in-whatsup-gold.html,"A critical security flaw impacting Progress Software WhatsUp Gold is seeing active exploitation attempts, making it essential that users move quickly to apply the latest."
https://thehackernews.com/2024/08/critical-security-flaw-in-whatsup-gold.html,"The vulnerability in question is CVE-2024-4885 (CVSS score: 9.8), an unauthenticated remote code execution bug impacting versions of the network monitoring application released before 2023.1.3."
https://thehackernews.com/2024/08/critical-security-flaw-in-whatsup-gold.html,"""The WhatsUp.ExportUtilities.Export.GetFileWithoutZip allows execution of commands with iisapppool\\nmconsole privileges,"" the company said in an advisory released in late June 2024."
https://thehackernews.com/2024/08/critical-security-flaw-in-whatsup-gold.html,"According to security researcher Sina Kheirkhah of the Summoning Team, the flaw resides in the implementation of the GetFileWithoutZip method, which fails to perform adequate validation of user-supplied paths prior to its use."
https://thehackernews.com/2024/08/critical-security-flaw-in-whatsup-gold.html,An attacker could take advantage of this behavior to execute code in the context of the service account.
https://thehackernews.com/2024/08/critical-security-flaw-in-whatsup-gold.html,A proof-of-concept (PoC) exploit has since been released by Kheirkhah.
https://thehackernews.com/2024/08/critical-security-flaw-in-whatsup-gold.html,"The Shadowserver Foundation said it has observed exploitation attempts against the flaw since August 1, 2024. ""Starting Aug 1st, we see /NmAPI/RecurringReport CVE-2024-4885 exploitation callback attempts (so far 6 src IPs),"" it said in a post on X."
https://thehackernews.com/2024/08/critical-security-flaw-in-whatsup-gold.html,"WhatsUp Gold version 2023.1.3 addresses two more critical flaws CVE-2024-4883 and CVE-2024-4884 (CVSS scores: 9.8), both of which also enable unauthenticated remote code execution through NmApi.exe and Apm.UI.Areas.APM.Controllers.CommunityController, respectively."
https://thehackernews.com/2024/08/critical-security-flaw-in-whatsup-gold.html,"Also addressed by Progress Software is a high-severity privilege escalation issue (CVE-2024-5009, CVSS score: 8.4) that allows local attackers to elevate their privileges on affected installations by taking advantage of the SetAdminPassword method."
https://thehackernews.com/2024/08/critical-security-flaw-in-whatsup-gold.html,"With flaws in Progress Software regularly being abused by threat actors for malicious purposes, it's essential that admins apply the latest security updates and allow traffic only from trusted IP addresses to mitigate potential threats."
https://thehackernews.com/2024/08/critical-security-flaw-in-whatsup-gold.html,"Attack surface management company Censys said it has observed 1,207 WhatsUp Gold instances that are exposed online as of August 28, 2024, making them susceptible to a complete takeover."
https://thehackernews.com/2024/08/new-linux-kernel-exploit-technique.html,Cybersecurity researchers have shed light on a novel Linux kernel exploitation technique dubbed SLUBStick that could be exploited to elevate a limited heap vulnerability to an arbitrary memory read-and-write primitive.
https://thehackernews.com/2024/08/new-linux-kernel-exploit-technique.html,"""Initially, it exploits a timing side-channel of the allocator to perform a cross-cache attack reliably,"" a group of academics from the Graz University of Technology said [PDF]. ""Concretely, exploiting the side-channel leakage pushes the success rate to above 99% for frequently used generic caches."""
https://thehackernews.com/2024/08/new-linux-kernel-exploit-technique.html,"Memory safety vulnerabilities impacting the Linux kernel have limited capabilities and are a lot more challenging to exploit owing to security features like Supervisor Mode Access Prevention (SMAP), Kernel address space layout randomization (KASLR), and kernel control flow integrity (kCFI)."
https://thehackernews.com/2024/08/new-linux-kernel-exploit-technique.html,"While software cross-cache attacks have been devised as a way to counter kernel hardening strategies like coarse-grained heap separation, studies have shown that existing methods only have a success rate of only 40%."
https://thehackernews.com/2024/08/new-linux-kernel-exploit-technique.html,"SLUBStick has been demonstrated on versions 5.19 and 6.2 of the Linux kernel using nine security flaws (e.g., double free, use-after-free, and out-of-bounds write) discovered between 2021 and 2023, leading to privilege escalation to root with no authentication and container escapes."
https://thehackernews.com/2024/08/new-linux-kernel-exploit-technique.html,The core idea behind the approach is to offer the ability to modify kernel data and obtain an arbitrary memory read-and- write primitive in a manner that reliably surmounts existing defences like KASLR.
https://thehackernews.com/2024/08/new-linux-kernel-exploit-technique.html,"However for this to work, the threat model assumes the presence of a heap vulnerability in the Linux kernel and that an unprivileged user has code execution capabilities."
https://thehackernews.com/2024/08/new-linux-kernel-exploit-technique.html,"""SLUBStick exploits more recent systems, including v5.19 and v6.2, for a wide variety of heap vulnerabilities,"" the researchers said."
https://thehackernews.com/2024/08/roundcube-webmail-flaws-allow-hackers.html,Cybersecurity researchers have disclosed details of security flaws in the Roundcube webmail software that could be exploited to execute malicious JavaScript in a victim's web browser and steal sensitive information from their account under specific circumstances.
https://thehackernews.com/2024/08/roundcube-webmail-flaws-allow-hackers.html,"""When a victim views a malicious email in Roundcube sent by an attacker, the attacker can execute arbitrary JavaScript in the victim's browser,"" cybersecurity company Sonar said in an analysis published this week."
https://thehackernews.com/2024/08/roundcube-webmail-flaws-allow-hackers.html,"""Attackers can abuse the vulnerability to steal emails, contacts, and the victim's email password as well as send emails from the victim's account."""
https://thehackernews.com/2024/08/roundcube-webmail-flaws-allow-hackers.html,"Following responsible disclosure on June 18, 2024, the three vulnerabilities have been addressed in Roundcube versions 1.6.8 and 1.5.8 released on August 4, 2024."
https://thehackernews.com/2024/08/roundcube-webmail-flaws-allow-hackers.html,The list of vulnerabilities is as follows -
https://thehackernews.com/2024/08/roundcube-webmail-flaws-allow-hackers.html,"Successful exploitation of the aforementioned flaws could allow unauthenticated attackers to steal emails and contacts, as well as send emails from a victim's account, but after viewing a specially crafted email in Roundcube."
https://thehackernews.com/2024/08/roundcube-webmail-flaws-allow-hackers.html,"""Attackers can gain a persistent foothold in the victim's browser across restarts, allowing them to exfiltrate emails continuously or steal the victim's password the next time it is entered,"" security researcher Oskar Zeino-Mahmalat said."
https://thehackernews.com/2024/08/roundcube-webmail-flaws-allow-hackers.html,"""For a successful attack, no user interaction beyond viewing the attacker's email is required to exploit the critical XSS vulnerability (CVE-2024-42009)."
https://thehackernews.com/2024/08/roundcube-webmail-flaws-allow-hackers.html,"For CVE-2024-42008, a single click by the victim is needed for the exploit to work, but the attacker can make this interaction unobvious for the user."""
https://thehackernews.com/2024/08/roundcube-webmail-flaws-allow-hackers.html,"Additional technical details about the issues have been withheld to give time for users to update to the latest version, and in light of the fact that flaws in the webmail software have been repeatedly exploited by nation-state actors like APT28, Winter Vivern, and TAG-70."
https://thehackernews.com/2024/08/roundcube-webmail-flaws-allow-hackers.html,"The findings come as details have emerged about a maximum-severity local privilege escalation flaw in the RaspAP open-source project (CVE-2024-41637, CVSS score: 10.0) that allows an attacker to elevate to root and execute several critical commands."
https://thehackernews.com/2024/08/roundcube-webmail-flaws-allow-hackers.html,The vulnerability has been addressed in version 3.1.5.
https://thehackernews.com/2024/08/roundcube-webmail-flaws-allow-hackers.html,"""The www-data user has write access to the restapi.service file and also possesses sudo privileges to execute several critical commands without a password,"" a security researcher who goes by the online alias 0xZon1 said. ""This combination of permissions allows an attacker to modify the service to execute arbitrary code with root privileges, escalating their access from www-data to root."""
https://thehackernews.com/2024/08/google-patches-new-android-kernel.html,Google has addressed a high-severity security flaw impacting the Android kernel that it said has been actively exploited in the wild.
https://thehackernews.com/2024/08/google-patches-new-android-kernel.html,"The vulnerability, tracked as CVE-2024-36971, has been described as a case of remote code execution impacting the kernel."
https://thehackernews.com/2024/08/google-patches-new-android-kernel.html,"""There are indications that CVE-2024-36971 may be under limited, targeted exploitation,"" the tech giant noted in its monthly Android security bulletin for August 2024."
https://thehackernews.com/2024/08/google-patches-new-android-kernel.html,"As is typically the case, the company did not share any additional specifics on the nature of the cyber attacks exploiting the flaw or attribute the activity to a particular threat actor or group."
